customer_id,region,total_spent,total_orders,repeat_purchase_flag
CUST03735,North,83447.35,78,Yes
CUST03736,West,112118.51,57,Yes
CUST03737,West,192733.37,57,Yes
CUST03738,North,34534.41,84,Yes
CUST03739,North,4649.34,80,Yes
CUST03740,East,121675.55,58,No
CUST03741,North,25381.31,17,Yes
CUST03742,West,181628.71,48,Yes
CUST03743,East,174111.28,40,Yes
CUST03744,West,127751.46,91,Yes
CUST03745,East,89558.72,1,No
CUST03746,East,178798.35,33,Yes
CUST03747,West,46262.2,23,No
CUST03748,East,77841.14,90,Yes
CUST03749,South,135748.37,39,No
CUST03750,North,135743.15,12,Yes
CUST03751,West,3423.79,13,Yes
CUST03752,East,51446.7,53,Yes
CUST03753,North,182820.25,50,Yes
CUST03754,South,102973.28,26,Yes
CUST03755,East,71364.64,92,Yes
CUST03756,North,64375.42,74,No
CUST03757,South,133714.17,52,No
CUST03758,North,157546.72,27,Yes
CUST03759,East,110445.82,38,Yes
CUST03760,West,147783.02,66,No
CUST03761,East,28041.34,75,Yes
CUST03762,South,166488.06,15,Yes
CUST03763,North,89207.43,20,Yes
CUST03764,East,78565.29,86,No
CUST03765,East,127216.28,68,Yes
CUST03766,South,133361.44,54,No
CUST03767,East,174209.69,48,Yes
CUST03768,South,96364.04,47,Yes
CUST03769,North,163348.35,35,Yes
CUST03770,West,94750.96,29,No
CUST03771,North,167169.69,14,No
CUST03772,North,189394.88,61,Yes
CUST03773,West,75354.52,36,Yes
CUST03774,West,182974.49,27,Yes
CUST03775,East,173274.5,73,No
CUST03776,South,74335.01,68,No
CUST03777,East,177328.72,4,Yes
CUST03778,West,98488.86,34,Yes
CUST03779,North,3801.85,56,Yes
CUST03780,North,21060.63,94,Yes
CUST03781,North,150098.03,8,Yes
CUST03782,South,3400.44,16,No
CUST03783,East,178666.39,91,Yes
CUST03784,North,54779.53,27,No
CUST03785,West,179126.14,97,No
CUST03786,North,42413.89,69,Yes
CUST03787,West,112979.6,8,Yes
CUST03788,East,198651.99,65,Yes
CUST03789,West,112068.7,72,Yes
CUST03790,West,24203.99,35,Yes
CUST03791,North,128906.46,80,No
CUST03792,East,140209.35,55,Yes
CUST03793,East,105461.88,34,Yes
CUST03794,South,38357.89,54,Yes
CUST03795,West,64026.71,89,No
CUST03796,West,25171.49,50,Yes
CUST03797,South,30478.65,13,Yes
CUST03798,East,175597.53,20,Yes
CUST03799,South,178916.87,19,No
CUST03800,South,39242.37,6,Yes
CUST03801,West,196606.04,55,Yes
CUST03802,North,126972.75,7,Yes
CUST03803,North,195720.4,80,Yes
CUST03804,East,131503.46,15,No
CUST03805,East,83807.59,6,No
CUST03806,South,83933.06,62,Yes
CUST03807,North,45034.04,52,Yes
CUST03808,West,97874.61,27,No
CUST03809,North,77182.02,74,Yes
CUST03810,South,61215.84,81,Yes
CUST03811,East,121765.1,72,No
CUST03812,North,68213.44,54,Yes
CUST03813,South,68879.44,23,Yes
CUST03814,East,64604.01,33,Yes
CUST03815,West,111654.43,94,No
CUST03816,North,98931.21,78,Yes
CUST03817,North,134121.79,70,No
CUST03818,West,191666.44,92,Yes
CUST03819,North,50625.78,39,Yes
CUST03820,North,4027.41,13,Yes
CUST03821,South,167628.7,56,Yes
CUST03822,West,136684.77,71,Yes
CUST03823,West,22404.72,41,Yes
CUST03824,North,3879.66,30,No
CUST03825,East,136051.24,31,Yes
CUST03826,East,7339.5,54,No
CUST03827,West,173688.63,13,Yes
CUST03828,North,156183.92,60,No
CUST03829,South,171094.48,52,Yes
CUST03830,North,177849.95,15,Yes
CUST03831,South,99424.96,88,No
CUST03832,North,83993.99,16,Yes
CUST03833,South,27093.12,99,Yes
CUST03834,East,123606.05,12,Yes
CUST03835,North,104242.85,49,Yes
CUST03836,South,69567.82,64,No
CUST03837,South,92905.05,73,Yes
CUST03838,North,49241.34,79,No
CUST03839,South,108885.36,71,Yes
CUST03840,South,125702.09,40,Yes
CUST03841,South,82773.39,74,Yes
CUST03842,East,75816.02,39,Yes
CUST03843,East,169977.32,36,Yes
CUST03844,West,85148.36,13,Yes
CUST03845,East,60943.92,8,Yes
CUST03846,North,92723.23,53,No
CUST03847,East,133770.88,23,Yes
CUST03848,South,104732.28,99,Yes
CUST03849,East,170371.05,69,No
CUST03850,North,144857.3,80,Yes
CUST03851,South,6663.02,85,Yes
CUST03852,South,170390.27,47,Yes
CUST03853,West,114507.08,77,No
CUST03854,East,140342.72,84,Yes
CUST03855,East,19157.72,23,Yes
CUST03856,South,48419.27,93,Yes
CUST03857,North,4672.83,29,Yes
CUST03858,West,134750.78,50,Yes
CUST03859,South,53088.82,52,Yes
CUST03860,North,118237.55,47,Yes
CUST03861,East,160116.15,45,Yes
CUST03862,South,70062.36,65,Yes
CUST03863,East,73626.48,29,Yes
CUST03864,West,67945.7,19,Yes
CUST03865,South,193430.02,84,No
CUST03866,West,20746.55,41,Yes
CUST03867,East,140106.46,97,No
CUST03868,South,158808.62,98,No
CUST03869,South,3341.25,56,No
CUST03870,South,37668.75,81,No
CUST03871,East,136341.83,97,No
CUST03872,North,185315.43,20,Yes
CUST03873,West,94745.49,90,Yes
CUST03874,East,90816.01,92,Yes
CUST03875,South,156039.69,58,Yes
CUST03876,West,184523.94,26,Yes
CUST03877,West,10664.76,21,Yes
CUST03878,South,86653.96,58,Yes
CUST03879,West,185180.34,84,No
CUST03880,East,198294.91,72,Yes
CUST03881,North,20632.82,30,No
CUST03882,West,12808.31,31,Yes
CUST03883,South,64002.67,12,Yes
CUST03884,West,164361.02,36,Yes
CUST03885,South,31717.99,7,No
CUST03886,North,161410.35,67,Yes
CUST03887,South,16448.75,61,No
CUST03888,South,181698.94,44,Yes
CUST03889,South,129418.6,12,Yes
CUST03890,North,182627.5,48,Yes
CUST03891,North,142145.13,24,Yes
CUST03892,North,45475.37,33,Yes
CUST03893,North,111015.52,49,Yes
CUST03894,North,85073.27,60,Yes
CUST03895,North,83399.5,32,Yes
CUST03896,North,110597.91,18,No
CUST03897,North,116412.43,24,Yes
CUST03898,South,8549.72,25,Yes
CUST03899,East,83992.7,84,Yes
CUST03900,West,81086.58,58,Yes
CUST03901,West,29270.26,36,No
CUST03902,South,87486.92,88,Yes
CUST03903,South,2598.34,31,Yes
CUST03904,North,116087.49,55,Yes
CUST03905,West,153265.48,25,Yes
CUST03906,West,15397.35,26,No
CUST03907,East,32185.15,7,No
CUST03908,East,177662.95,35,No
CUST03909,East,1426.04,38,Yes
CUST03910,West,69888.84,38,No
CUST03911,North,25776.55,97,Yes
CUST03912,West,37401.88,3,Yes
CUST03913,South,126966.89,66,Yes
CUST03914,West,162989.33,12,Yes
CUST03915,North,171162.64,10,Yes
CUST03916,West,172554.73,21,Yes
CUST03917,East,165217.77,85,No
CUST03918,East,173796.47,96,Yes
CUST03919,West,99930.95,18,Yes
CUST03920,East,189846.49,98,No
CUST03921,North,101561.07,24,Yes
CUST03922,East,125609.71,97,No
CUST03923,North,122128.16,59,Yes
CUST03924,East,79685.6,82,Yes
CUST03925,North,118527.34,82,Yes
CUST03926,South,173133.8,20,No
CUST03927,East,15412.04,68,No
CUST03928,East,165308.62,2,Yes
CUST03929,North,32297.43,36,Yes
CUST03930,South,38294.85,38,Yes
CUST03931,East,149401.92,53,No
CUST03932,East,168249.47,59,No
CUST03933,West,21611.74,5,Yes
CUST03934,North,177999.9,80,Yes
CUST03935,North,94915.54,34,No
CUST03936,South,146958.59,59,Yes
CUST03937,West,91733.29,39,No
CUST03938,West,186280.75,59,No
CUST03939,North,194598.46,8,Yes
CUST03940,West,51826.67,89,No
CUST03941,North,95720.36,25,Yes
CUST03942,South,120436.21,51,No
CUST03943,South,180677.3,94,Yes
CUST03944,North,54632.61,54,Yes
CUST03945,South,5027.01,9,Yes
CUST03946,West,92733.44,73,Yes
CUST03947,East,104522.33,3,Yes
CUST03948,North,85367.28,33,Yes
CUST03949,East,11365.49,78,Yes
CUST03950,West,170749.7,56,No
CUST03951,South,42463.8,54,Yes
CUST03952,South,59635.13,28,Yes
CUST03953,North,191754.5,19,No
CUST03954,West,51214.47,43,Yes
CUST03955,West,121698.65,58,No
CUST03956,East,163096.2,13,Yes
CUST03957,East,50049.1,84,Yes
CUST03958,North,142475.0,91,Yes
CUST03959,North,106197.34,45,Yes
CUST03960,South,120675.46,62,Yes
CUST03961,North,6243.12,57,Yes
CUST03962,North,13363.03,73,Yes
CUST03963,East,91146.62,55,Yes
CUST03964,South,14372.32,55,No
CUST03965,East,34259.35,45,Yes
CUST03966,South,129742.39,65,Yes
CUST03967,West,112002.73,70,No
CUST03968,North,141481.39,40,Yes
CUST03969,North,198433.17,68,Yes
CUST03970,North,83139.85,82,No
CUST03971,North,89646.28,91,No
CUST03972,South,7125.84,85,Yes
CUST03973,West,170842.65,18,Yes
CUST03974,North,119774.52,60,Yes
CUST03975,North,1631.69,18,Yes
CUST03976,North,96329.1,38,No
CUST03977,West,14215.67,84,Yes
CUST03978,North,64819.16,63,Yes
CUST03979,East,99423.37,83,Yes
CUST03980,South,87642.49,19,Yes
CUST03981,East,117093.86,39,Yes
CUST03982,North,76260.74,46,No
CUST03983,North,62643.15,96,Yes
CUST03984,West,2757.54,95,Yes
CUST03985,West,46976.19,45,No
CUST03986,West,105438.53,63,Yes
CUST03987,West,185775.89,16,Yes
CUST03988,North,69340.7,38,Yes
CUST03989,South,45750.14,56,No
CUST03990,North,195320.07,46,No
CUST03991,West,58139.24,31,Yes
CUST03992,North,198169.47,73,Yes
CUST03993,East,135895.85,37,Yes
CUST03994,North,15929.4,38,Yes
CUST03995,North,175688.6,94,No
CUST03996,West,125543.49,35,Yes
CUST03997,South,99615.58,13,No
CUST03998,West,110000.24,2,Yes
CUST03999,South,113196.87,9,No
CUST04000,North,182339.97,79,No
CUST04001,South,84052.24,95,No
CUST04002,North,149915.44,48,No
CUST04003,West,178280.54,19,Yes
CUST04004,West,70306.65,92,Yes
CUST04005,South,185886.2,36,No
CUST04006,North,186694.04,35,Yes
CUST04007,South,58858.03,8,Yes
CUST04008,South,5731.56,7,No
CUST04009,West,167793.68,86,Yes
CUST04010,South,98257.52,56,Yes
CUST04011,West,148749.06,16,Yes
CUST04012,North,73441.47,92,No
CUST04013,East,186488.37,31,No
CUST04014,North,53843.29,65,Yes
CUST04015,West,97526.01,57,No
CUST04016,West,43677.19,82,No
CUST04017,South,94587.41,89,No
CUST04018,East,136199.3,34,Yes
CUST04019,West,64402.27,7,Yes
CUST04020,East,120402.88,60,Yes
CUST04021,East,108225.05,26,No
CUST04022,South,166673.14,10,No
CUST04023,South,102982.47,77,Yes
CUST04024,North,130646.34,74,Yes
CUST04025,North,141212.62,23,Yes
CUST04026,South,52025.02,88,Yes
CUST04027,East,37120.08,43,No
CUST04028,South,87987.73,63,Yes
CUST04029,North,38451.8,7,Yes
CUST04030,North,3958.93,13,Yes
CUST04031,East,146597.53,81,Yes
CUST04032,East,78153.63,8,Yes
CUST04033,South,159938.79,60,No
CUST04034,East,14601.33,66,Yes
CUST04035,North,162410.1,56,No
CUST04036,South,96100.24,28,Yes
CUST04037,North,27466.72,36,Yes
CUST04038,West,33984.05,71,Yes
CUST04039,South,74406.94,19,Yes
CUST04040,South,108077.83,49,Yes
CUST04041,South,132215.66,91,No
CUST04042,West,28114.15,89,No
CUST04043,North,8473.66,78,No
CUST04044,North,116117.99,79,Yes
CUST04045,South,136076.42,65,Yes
CUST04046,North,199372.93,10,No
CUST04047,West,79531.18,92,No
CUST04048,East,105365.43,33,Yes
CUST04049,North,73466.41,5,Yes
CUST04050,East,29917.97,89,No
CUST04051,South,96936.61,24,Yes
CUST04052,East,45725.26,37,Yes
CUST04053,East,122652.16,97,Yes
CUST04054,West,105801.81,93,No
CUST04055,North,4672.99,60,No
CUST04056,South,90764.14,86,No
CUST04057,East,64948.87,29,Yes
CUST04058,West,150742.15,26,Yes
CUST04059,East,150354.27,53,Yes
CUST04060,South,38020.78,85,Yes
CUST04061,East,141301.87,45,Yes
CUST04062,South,52842.97,81,Yes
CUST04063,West,71356.22,26,Yes
CUST04064,North,199927.49,5,Yes
CUST04065,North,41252.36,94,Yes
CUST04066,East,133919.41,61,No
CUST04067,West,159038.38,42,Yes
CUST04068,West,63111.77,29,No
CUST04069,North,141646.29,25,No
CUST04070,West,126886.06,73,Yes
CUST04071,West,143509.4,22,Yes
CUST04072,West,87216.9,64,No
CUST04073,South,27008.95,65,No
CUST04074,East,51233.81,60,No
CUST04075,North,20293.33,90,Yes
CUST04076,West,105611.53,11,No
CUST04077,West,197277.05,98,Yes
CUST04078,West,34032.9,80,No
CUST04079,South,119589.44,5,Yes
CUST04080,West,71920.1,35,No
CUST04081,South,141418.34,75,Yes
CUST04082,West,32024.35,72,No
CUST04083,West,133627.57,4,Yes
CUST04084,East,190972.87,9,No
CUST04085,East,101739.98,68,Yes
CUST04086,South,37665.65,38,Yes
CUST04087,West,46559.52,21,Yes
CUST04088,North,192371.69,46,No
CUST04089,East,9709.4,7,No
CUST04090,East,130524.89,52,Yes
CUST04091,South,80936.42,96,No
CUST04092,South,59023.78,94,Yes
CUST04093,East,27333.78,7,No
CUST04094,South,187627.61,14,No
CUST04095,West,99155.46,14,Yes
CUST04096,West,158924.65,64,Yes
CUST04097,East,21822.92,96,Yes
CUST04098,East,111796.98,22,No
CUST04099,East,68566.25,89,No
CUST04100,East,87057.02,82,Yes
CUST04101,South,150947.28,78,No
CUST04102,East,94967.37,18,Yes
CUST04103,East,117458.85,76,No
CUST04104,East,148177.71,3,Yes
CUST04105,South,109208.73,70,No
CUST04106,West,17204.11,18,Yes
CUST04107,West,78070.94,80,Yes
CUST04108,South,119004.71,51,Yes
CUST04109,West,57623.58,66,No
CUST04110,North,52122.66,30,No
CUST04111,West,168714.66,88,Yes
CUST04112,South,31424.54,74,Yes
CUST04113,North,26442.91,57,No
CUST04114,West,133926.64,42,No
CUST04115,South,131591.74,4,Yes
CUST04116,South,95287.88,61,Yes
CUST04117,South,2138.47,14,No
CUST04118,East,59490.62,82,Yes
CUST04119,East,107587.34,10,Yes
CUST04120,North,122235.31,14,Yes
CUST04121,South,194224.46,30,Yes
CUST04122,West,6048.93,77,Yes
CUST04123,South,22236.06,23,Yes
CUST04124,North,115838.41,61,Yes
CUST04125,West,60046.77,40,No
CUST04126,South,87182.96,7,Yes
CUST04127,North,118694.6,36,Yes
CUST04128,East,124840.76,9,Yes
CUST04129,East,64682.19,49,No
CUST04130,East,165325.93,35,No
CUST04131,North,196355.22,31,Yes
CUST04132,North,154537.75,25,Yes
CUST04133,West,7492.22,83,No
CUST04134,South,81310.51,74,Yes
CUST04135,North,166376.23,66,Yes
CUST04136,North,105210.81,20,No
CUST04137,West,185305.51,94,Yes
CUST04138,East,30752.22,38,No
CUST04139,South,39729.23,81,No
CUST04140,South,50076.87,88,No
CUST04141,East,1530.97,52,Yes
CUST04142,South,141152.57,36,No
CUST04143,East,118845.85,64,Yes
CUST04144,North,80646.72,95,Yes
CUST04145,North,8518.81,27,Yes
CUST04146,North,51492.11,70,No
CUST04147,South,123313.92,9,Yes
CUST04148,North,119680.7,7,Yes
CUST04149,North,185414.79,15,Yes
CUST04150,East,178258.37,83,No
CUST04151,North,109757.97,19,Yes
CUST04152,East,11417.4,79,Yes
CUST04153,South,174068.35,62,No
CUST04154,South,72039.75,20,Yes
CUST04155,South,175554.56,79,Yes
CUST04156,North,172269.73,29,No
CUST04157,South,80177.84,47,No
CUST04158,East,11053.53,4,No
CUST04159,North,97410.09,85,Yes
CUST04160,South,168649.09,79,Yes
CUST04161,East,166394.32,19,Yes
CUST04162,North,38998.82,83,Yes
CUST04163,East,145934.79,22,Yes
CUST04164,West,54198.58,30,Yes
CUST04165,South,184905.44,91,No
CUST04166,West,177546.57,63,Yes
CUST04167,South,188538.17,39,No
CUST04168,West,9015.35,65,No
CUST04169,East,34508.67,97,Yes
CUST04170,West,27542.87,33,No
CUST04171,South,27296.53,74,Yes
CUST04172,North,85036.13,40,Yes
CUST04173,West,143811.47,95,Yes
CUST04174,South,55121.06,22,Yes
CUST04175,North,130587.27,25,Yes
CUST04176,East,60860.43,66,Yes
CUST04177,North,54265.69,68,No
CUST04178,East,192746.37,98,Yes
CUST04179,West,106690.78,36,Yes
CUST04180,North,148916.54,77,No
CUST04181,North,199232.9,13,Yes
CUST04182,West,101767.91,87,Yes
CUST04183,South,94576.76,3,Yes
CUST04184,West,90627.63,7,No
CUST04185,East,8962.61,46,Yes
CUST04186,East,107789.15,88,No
CUST04187,East,165427.56,62,Yes
CUST04188,East,198579.82,16,No
CUST04189,South,153557.91,57,No
CUST04190,East,64416.36,29,No
CUST04191,West,106933.79,74,No
CUST04192,South,104369.16,10,No
CUST04193,South,190662.24,12,Yes
CUST04194,North,175444.45,44,Yes
CUST04195,West,187173.56,21,Yes
CUST04196,West,74841.88,60,Yes
CUST04197,North,177887.97,6,Yes
CUST04198,West,180533.06,78,No
CUST04199,West,155355.27,56,No
CUST04200,East,189846.16,6,Yes
CUST04201,West,33283.68,2,Yes
CUST04202,West,132468.93,96,No
CUST04203,West,153635.49,23,Yes
CUST04204,South,41686.62,78,Yes
CUST04205,North,134481.24,34,Yes
CUST04206,South,3831.42,31,No
CUST04207,East,5438.04,20,No
CUST04208,North,87275.48,19,No
CUST04209,North,62658.11,11,No
CUST04210,South,10475.43,68,No
CUST04211,North,51186.84,15,No
CUST04212,South,3368.99,74,Yes
CUST04213,West,107257.35,63,Yes
CUST04214,West,13914.94,79,Yes
CUST04215,West,168823.14,88,Yes
CUST04216,East,68409.51,42,Yes
CUST04217,South,120443.5,16,Yes
CUST04218,West,7126.53,19,Yes
CUST04219,South,127129.27,90,No
CUST04220,West,198048.17,48,No
CUST04221,West,57396.14,73,No
CUST04222,North,167041.19,48,Yes
CUST04223,East,124889.2,92,Yes
CUST04224,North,167213.86,75,No
CUST04225,East,61065.98,18,Yes
CUST04226,South,78535.58,30,No
CUST04227,North,197607.09,69,No
CUST04228,West,155551.37,89,Yes
CUST04229,East,182391.55,54,Yes
CUST04230,South,142367.14,34,Yes
CUST04231,South,167137.52,27,Yes
CUST04232,North,11445.94,50,Yes
CUST04233,West,88816.27,17,Yes
CUST04234,East,21284.83,87,No
CUST04235,East,83285.93,58,No
CUST04236,North,188611.63,29,Yes
CUST04237,East,79383.04,91,Yes
CUST04238,East,23006.68,59,Yes
CUST04239,West,7187.83,95,Yes
CUST04240,West,109215.9,99,Yes
CUST04241,North,100900.51,9,Yes
CUST04242,North,85747.84,91,Yes
CUST04243,North,64157.09,21,Yes
CUST04244,North,69953.68,38,Yes
CUST04245,East,143855.7,81,No
CUST04246,East,66373.3,30,Yes
CUST04247,West,73833.29,8,Yes
CUST04248,North,55343.21,19,Yes
CUST04249,North,88228.22,79,Yes
CUST04250,West,42401.86,77,Yes
CUST04251,South,186603.7,30,Yes
CUST04252,North,152062.17,16,Yes
CUST04253,East,23638.73,27,Yes
CUST04254,West,57048.95,79,Yes
CUST04255,East,153344.12,51,No
CUST04256,East,178627.56,61,No
CUST04257,East,40745.98,39,Yes
CUST04258,North,10432.32,52,No
CUST04259,West,117946.14,85,Yes
CUST04260,South,45563.75,82,Yes
CUST04261,South,3228.66,9,Yes
CUST04262,North,133204.51,65,Yes
CUST04263,West,24163.66,2,No
CUST04264,West,129382.29,14,Yes
CUST04265,North,190897.43,8,No
CUST04266,South,95213.55,87,Yes
CUST04267,South,102266.37,16,Yes
CUST04268,West,29368.7,18,No
CUST04269,West,133202.63,63,Yes
CUST04270,West,189470.42,66,No
CUST04271,West,3633.02,64,Yes
CUST04272,South,189092.53,34,Yes
CUST04273,North,30521.22,17,No
CUST04274,East,6498.73,35,Yes
CUST04275,West,138081.52,4,No
CUST04276,West,33769.38,50,Yes
CUST04277,North,32364.66,18,No
CUST04278,North,81301.03,10,Yes
CUST04279,East,77230.07,12,No
CUST04280,North,99204.25,27,No
CUST04281,West,29834.83,53,Yes
CUST04282,West,145167.22,42,Yes
CUST04283,North,55500.49,51,No
CUST04284,East,4755.58,87,Yes
CUST04285,South,184496.44,72,Yes
CUST04286,East,154068.17,82,Yes
CUST04287,West,39282.25,3,Yes
CUST04288,West,146073.67,33,Yes
CUST04289,North,51522.29,26,Yes
CUST04290,West,115974.85,10,No
CUST04291,South,87181.83,12,Yes
CUST04292,West,38960.11,35,Yes
CUST04293,West,46332.35,44,Yes
CUST04294,East,63369.26,10,Yes
CUST04295,South,138037.23,53,Yes
CUST04296,North,63351.44,89,No
CUST04297,South,197988.54,66,Yes
CUST04298,West,34788.74,95,No
CUST04299,East,89577.1,23,Yes
CUST04300,West,152962.75,3,Yes
CUST04301,East,90274.04,40,Yes
CUST04302,East,91060.34,18,No
CUST04303,South,11616.45,15,Yes
CUST04304,North,39183.47,73,Yes
CUST04305,East,80329.63,62,No
CUST04306,North,20798.7,78,Yes
CUST04307,South,83767.39,24,No
CUST04308,North,116523.34,99,No
CUST04309,East,106519.26,79,No
CUST04310,South,52105.88,59,Yes
CUST04311,South,166433.49,40,Yes
CUST04312,South,135068.62,68,Yes
CUST04313,East,90346.98,84,No
CUST04314,North,26991.54,89,Yes
CUST04315,South,177494.44,63,No
CUST04316,South,178103.21,37,Yes
CUST04317,South,24304.34,5,Yes
CUST04318,North,89339.42,62,Yes
CUST04319,West,141365.91,71,Yes
CUST04320,West,4523.18,93,No
CUST04321,West,54191.72,87,Yes
CUST04322,West,80501.79,14,Yes
CUST04323,East,85314.94,14,Yes
CUST04324,West,112630.34,97,Yes
CUST04325,West,17156.37,89,Yes
CUST04326,East,56584.31,95,Yes
CUST04327,South,27546.45,55,Yes
CUST04328,East,169865.91,75,Yes
CUST04329,South,43880.91,41,Yes
CUST04330,North,140890.17,81,No
CUST04331,West,63580.85,81,Yes
CUST04332,South,78435.48,75,Yes
CUST04333,South,177947.95,98,Yes
CUST04334,South,80779.64,45,No
CUST04335,East,144860.1,29,Yes
CUST04336,East,83725.01,43,Yes
CUST04337,West,109858.6,51,Yes
CUST04338,West,54876.01,64,No
CUST04339,South,199512.1,15,Yes
CUST04340,North,109163.34,32,Yes
CUST04341,South,189838.24,39,Yes
CUST04342,South,1703.79,66,No
CUST04343,West,76933.3,67,Yes
CUST04344,South,29070.9,37,No
CUST04345,South,137485.04,45,Yes
CUST04346,South,161000.54,50,Yes
CUST04347,South,151539.06,43,No
CUST04348,North,111546.29,49,Yes
CUST04349,West,19955.24,70,No
CUST04350,South,26094.44,96,Yes
CUST04351,South,71215.98,39,Yes
CUST04352,North,141921.32,26,Yes
CUST04353,North,21291.71,58,Yes
CUST04354,West,90674.06,50,Yes
CUST04355,South,9557.43,68,Yes
CUST04356,North,190682.33,55,No
CUST04357,East,162635.67,14,No
CUST04358,West,105392.53,37,No
CUST04359,North,164507.67,72,Yes
CUST04360,South,67770.01,19,Yes
CUST04361,West,17843.88,6,No
CUST04362,West,53417.32,3,Yes
CUST04363,North,38441.24,47,No
CUST04364,South,55938.95,71,No
CUST04365,North,73899.38,3,No
CUST04366,West,26430.9,29,No
CUST04367,West,136287.52,14,Yes
CUST04368,North,100824.33,90,No
CUST04369,South,143306.02,35,Yes
CUST04370,West,49601.79,14,Yes
CUST04371,East,157103.87,24,Yes
CUST04372,South,192332.02,22,Yes
CUST04373,East,59570.03,64,No
CUST04374,West,103480.98,30,Yes
CUST04375,South,131589.37,16,Yes
CUST04376,North,64344.72,34,No
CUST04377,North,178361.27,73,Yes
CUST04378,East,34252.92,3,Yes
CUST04379,North,167844.13,92,Yes
CUST04380,North,42096.12,89,Yes
CUST04381,East,44274.95,39,Yes
CUST04382,West,8460.1,96,Yes
CUST04383,West,110804.08,63,Yes
CUST04384,East,158445.35,58,Yes
CUST04385,East,15202.04,87,Yes
CUST04386,South,93349.99,28,Yes
CUST04387,West,185860.4,80,No
CUST04388,South,177051.79,1,Yes
CUST04389,North,171432.17,38,No
CUST04390,North,167360.91,1,No
CUST04391,West,164403.6,56,No
CUST04392,North,177430.73,74,Yes
CUST04393,North,71133.77,36,No
CUST04394,East,57951.06,57,Yes
CUST04395,North,116503.21,79,No
CUST04396,North,152659.58,50,Yes
CUST04397,South,34535.6,27,Yes
CUST04398,West,60461.81,31,No
CUST04399,South,126298.61,41,Yes
CUST04400,West,9675.39,51,No
CUST04401,East,190271.33,3,Yes
CUST04402,East,68004.43,91,Yes
CUST04403,South,181192.41,50,Yes
CUST04404,East,35290.06,59,Yes
CUST04405,West,107286.24,89,Yes
